gender,age,location,purchase_amount,down_payment,installment_amount,installments,payment_status,product_category,merchant_name,customer_income,credit_score,late_payments,fraud_flag
Male,42,Liverpool,1851.38,365.62,193.78,10,Paid,Fashion,Asda,3012.47,829,0,0
Male,30,Leeds,1578.47,167.86,221.88,5,Missed,Electronics,Amazon,1039.61,327,1,0
Male,25,London,1772.67,107.43,253.26,7,Ongoing,Groceries,Asda,9489.76,625,4,0
Male,42,Glasgow,402.85,485.81,237.16,10,Paid,Fashion,Nike,4706.42,502,0,0
Female,26,Manchester,1718.38,394.1,122.72,2,Paid,Electronics,Tesco,5175.4,470,0,0
Other,35,Birmingham,1796.91,127.83,93.32,2,Ongoing,Home,Amazon,7700.67,607,1,0
Other,58,Manchester,285.33,48.6,50.75,3,Missed,Beauty,Amazon,2594.64,429,1,0
Female,38,Manchester,476.2,339.0,69.53,1,Ongoing,Beauty,Tesco,6000.4,565,1,0
Female,39,Glasgow,764.7,360.63,260.92,6,Paid,Sports,Asda,5913.11,637,3,0
Male,29,Birmingham,622.22,421.6,237.74,2,Paid,Groceries,Asda,1589.28,582,1,0
Other,35,Liverpool,1935.53,22.13,111.64,6,Ongoing,Groceries,Tesco,3803.17,328,1,0
Other,35,London,933.12,112.58,99.37,9,Paid,Home,Nike,7313.48,773,1,0
Male,39,Leeds,840.94,299.89,96.14,1,Paid,Sports,Tesco,2199.94,802,1,0
Other,22,Birmingham,1398.46,344.65,60.56,4,Paid,Beauty,Currys,4939.42,475,0,0
Other,52,Sheffield,895.54,166.6,281.36,2,Ongoing,Electronics,Zara,9845.72,711,0,0
Other,55,Glasgow,1675.92,79.87,135.18,9,Paid,Sports,Asda,6435.84,302,0,0
Other,45,Sheffield,149.59,410.0,146.38,3,Ongoing,Beauty,eBay,2640.64,306,0,0
Male,50,Birmingham,478.61,482.99,214.64,6,Ongoing,Beauty,Asda,4721.85,840,0,0
Male,38,Manchester,1752.19,358.78,242.54,10,Missed,Beauty,Nike,6238.99,325,1,0
Female,28,Birmingham,442.6,429.2,258.32,2,Paid,Home,Asda,9755.66,658,1,0
Female,55,Sheffield,287.18,177.19,183.5,11,Paid,Electronics,eBay,8862.75,686,1,0
Female,46,Sheffield,84.92,238.93,264.72,7,Ongoing,Home,Tesco,4754.61,381,0,0
Male,29,Birmingham,1757.19,73.81,254.2,4,Missed,Beauty,Nike,5113.17,642,1,0
Female,32,London,642.55,281.65,49.14,11,Missed,Electronics,Currys,7264.72,670,1,0
Male,45,Glasgow,1064.85,469.8,195.83,4,Paid,Electronics,Asda,9066.03,361,1,0
Female,46,London,1706.47,153.99,167.82,3,Ongoing,Fashion,Amazon,1484.2,365,0,0
Female,31,Manchester,1608.37,222.5,49.95,9,Ongoing,Fashion,Asda,9650.6,431,1,0
Male,45,Liverpool,747.42,349.93,99.6,1,Paid,Sports,Amazon,7627.23,710,4,0
Other,43,Liverpool,235.41,407.71,195.63,1,Missed,Home,Amazon,8458.14,453,0,0
Female,38,Liverpool,774.13,193.61,272.24,4,Missed,Beauty,Zara,6315.6,769,0,0
Female,48,Sheffield,409.05,225.22,95.17,9,Ongoing,Electronics,Argos,7228.52,740,0,0
Female,63,Glasgow,625.38,474.23,295.35,1,Ongoing,Fashion,Currys,5025.05,532,0,0
Female,42,Birmingham,1812.31,397.58,11.41,4,Missed,Fashion,eBay,3700.21,732,2,0
Female,44,Glasgow,181.67,275.26,80.26,10,Paid,Home,Tesco,2830.96,467,1,0
Female,23,Glasgow,368.32,220.54,268.54,1,Paid,Groceries,Nike,4950.48,363,0,0
Male,20,Glasgow,738.5,310.84,45.98,7,Paid,Sports,Tesco,8562.12,644,0,0
Other,22,Sheffield,321.17,57.81,40.0,7,Paid,Electronics,Argos,5698.28,602,1,0
Male,37,Glasgow,606.97,180.44,200.12,1,Missed,Fashion,Nike,3167.9,778,3,0
Male,50,Glasgow,78.92,352.44,206.3,6,Ongoing,Home,Tesco,9963.16,522,2,0
Female,38,Sheffield,855.53,344.79,99.18,8,Ongoing,Beauty,Nike,3988.84,572,2,0
Female,37,Manchester,1504.53,207.3,188.51,5,Paid,Sports,Tesco,8333.33,348,3,0
Other,24,Manchester,656.2,45.74,107.2,4,Ongoing,Sports,Argos,3209.96,669,1,0
Other,60,Glasgow,1928.14,109.86,201.0,9,Paid,Home,Currys,9339.09,626,2,0
Female,30,Sheffield,757.8,243.01,176.84,2,Missed,Fashion,eBay,3062.33,382,4,0
Male,49,Glasgow,1096.94,105.21,239.16,1,Ongoing,Sports,Zara,6193.67,734,3,0
Other,39,Leeds,1865.45,104.4,46.52,5,Paid,Fashion,eBay,9176.55,570,0,0
Female,58,Manchester,1315.68,108.0,76.39,5,Paid,Electronics,Amazon,5915.2,500,2,0
Male,34,London,1426.2,68.35,161.41,11,Ongoing,Groceries,Nike,3802.15,818,0,0
Female,40,Leeds,1083.2,324.53,190.88,7,Paid,Electronics,Nike,4935.23,461,1,0
Female,60,Leeds,1072.51,204.74,132.91,3,Paid,Fashion,Nike,4941.41,579,2,0
Male,38,London,141.26,25.88,228.88,10,Missed,Fashion,Tesco,7503.38,625,0,0
Other,58,Sheffield,958.39,250.54,229.77,4,Paid,Fashion,Zara,2770.87,364,2,0
Other,46,Liverpool,1052.81,371.14,264.19,6,Missed,Sports,eBay,3625.06,353,0,0
Male,47,Manchester,571.73,262.86,188.4,11,Missed,Beauty,Argos,5333.03,504,0,0
Male,63,Glasgow,595.93,487.96,20.61,1,Missed,Electronics,Nike,3044.24,659,0,0
Male,37,Sheffield,1659.4,494.91,73.38,5,Paid,Sports,Asda,2377.18,569,2,0
Female,49,Birmingham,501.26,243.48,99.97,1,Ongoing,Sports,Tesco,6208.86,595,2,0
Female,27,Glasgow,111.05,93.87,98.45,9,Paid,Groceries,Nike,2625.76,571,2,0
Other,27,Liverpool,353.12,158.03,151.48,8,Paid,Beauty,Zara,2078.64,529,0,0
Female,21,Leeds,61.89,35.93,264.35,3,Ongoing,Sports,Tesco,8458.01,429,1,0
Other,46,Manchester,1030.04,226.32,67.7,3,Ongoing,Beauty,eBay,1974.14,648,2,0
Female,52,Leeds,145.38,69.57,242.24,10,Ongoing,Home,eBay,5220.7,607,3,0
Other,19,London,894.84,72.38,140.54,8,Missed,Sports,Currys,2543.38,590,0,0
Other,33,Sheffield,800.55,351.97,277.77,3,Paid,Home,Tesco,9299.39,694,0,0
Male,28,Leeds,1526.54,483.61,104.38,8,Ongoing,Groceries,Tesco,5190.33,788,2,0
Other,59,Sheffield,1173.29,110.52,53.66,10,Missed,Home,Currys,3253.66,701,4,0
Other,46,Glasgow,1155.35,53.05,209.69,11,Missed,Groceries,Amazon,4689.9,630,0,0
Male,64,Glasgow,288.75,208.48,45.14,3,Missed,Electronics,Zara,1955.15,508,2,0
Other,45,Birmingham,288.22,117.65,244.63,2,Missed,Groceries,Amazon,5850.72,331,0,0
Female,61,Leeds,1925.61,223.3,226.6,2,Paid,Fashion,Zara,2806.61,846,1,0
Other,26,London,421.84,401.96,101.59,3,Missed,Sports,Amazon,5668.29,442,1,0
Female,51,Birmingham,63.35,424.91,93.96,11,Paid,Beauty,Argos,5435.61,423,0,0
Female,44,Manchester,926.54,490.23,222.96,3,Ongoing,Fashion,Argos,6046.14,757,1,0
Female,23,Birmingham,720.7,117.32,242.63,4,Ongoing,Fashion,Asda,9598.44,520,4,0
Other,40,Liverpool,1764.76,58.69,289.03,9,Paid,Groceries,eBay,5729.3,461,0,0
Other,20,Glasgow,930.49,156.29,111.82,7,Ongoing,Fashion,Argos,1657.87,513,2,0
Female,51,Birmingham,1732.53,306.67,240.51,1,Paid,Beauty,Nike,2140.4,748,0,0
Male,23,Sheffield,888.14,87.98,223.67,10,Missed,Home,Asda,2856.47,573,0,0
Female,22,Glasgow,558.49,389.36,59.39,3,Paid,Fashion,Tesco,8626.6,759,1,0
Other,34,London,1746.8,318.25,94.33,5,Ongoing,Electronics,eBay,2315.06,795,0,0
Male,21,Glasgow,1224.29,474.73,295.76,1,Paid,Electronics,Currys,4352.52,396,1,0
Other,60,Liverpool,1743.18,378.46,68.04,11,Ongoing,Groceries,Argos,2805.05,802,2,0
Other,39,Glasgow,1485.98,335.33,23.37,10,Paid,Beauty,Tesco,3156.16,641,1,0
Male,42,Glasgow,1929.04,314.74,220.44,6,Ongoing,Home,Argos,5423.97,462,1,0
Other,50,Leeds,184.72,25.14,180.54,5,Paid,Sports,eBay,4361.74,320,0,0
Male,18,Birmingham,1296.8,338.69,124.43,8,Paid,Sports,Tesco,2291.79,831,1,1
Female,61,Glasgow,571.04,293.12,210.28,10,Missed,Sports,Argos,5413.69,451,0,0
Male,48,Glasgow,58.12,279.23,275.63,9,Ongoing,Electronics,Currys,3521.71,516,2,0
Other,60,Manchester,148.14,353.29,244.0,8,Paid,Home,Tesco,3046.36,659,0,0
Male,20,Leeds,1004.26,91.32,127.17,6,Ongoing,Fashion,Argos,1720.95,596,1,0
Male,33,Sheffield,1404.42,257.13,171.43,7,Missed,Sports,Tesco,1850.06,665,0,0
Other,48,Glasgow,1525.49,21.83,195.72,11,Missed,Beauty,Zara,1222.14,408,2,0
Other,51,Sheffield,1486.56,325.08,31.25,4,Ongoing,Beauty,Tesco,3400.21,534,2,0
Other,39,Leeds,1368.31,396.54,123.65,3,Missed,Home,Currys,7573.16,352,2,0
Female,26,London,1084.19,378.1,234.75,5,Ongoing,Home,Asda,9775.25,643,0,0
Female,57,Leeds,362.88,472.44,179.81,4,Ongoing,Home,Tesco,3083.16,664,0,0
Female,44,Glasgow,1194.79,418.96,118.95,2,Missed,Groceries,Asda,4267.68,401,4,0
Male,64,Leeds,604.86,267.85,39.34,1,Ongoing,Sports,Currys,9058.08,347,1,0
Male,45,Birmingham,1369.4,118.78,276.66,11,Ongoing,Electronics,Amazon,8024.02,678,1,0
Male,26,Sheffield,125.62,200.64,33.23,5,Ongoing,Fashion,Tesco,8163.29,699,0,0
Male,59,Birmingham,1999.63,241.42,117.5,9,Ongoing,Sports,Amazon,1023.28,579,0,0
Male,19,London,683.16,206.65,108.87,4,Ongoing,Fashion,eBay,5681.67,508,0,0
Female,20,Manchester,941.28,196.35,175.13,6,Ongoing,Groceries,Currys,1298.18,606,1,0
Male,55,Liverpool,224.86,477.84,39.63,4,Paid,Fashion,Currys,7319.39,549,2,0
Other,21,London,1931.75,146.62,254.03,4,Ongoing,Fashion,Currys,4598.11,742,1,0
Female,54,Birmingham,1445.31,79.12,124.13,9,Missed,Sports,eBay,3635.61,685,2,0
Female,32,Sheffield,1372.02,79.29,130.08,7,Ongoing,Sports,Zara,2989.13,564,0,0
Male,60,London,591.88,196.63,137.21,10,Paid,Groceries,Currys,7391.07,751,2,0
Female,36,London,1816.69,90.78,52.92,3,Ongoing,Electronics,Currys,9490.96,486,0,0
Other,47,London,452.77,482.92,85.01,9,Missed,Electronics,eBay,8711.93,756,0,1
Female,30,Leeds,1629.96,400.85,228.18,6,Missed,Sports,Nike,1831.63,489,4,0
Other,40,Liverpool,315.32,199.92,276.94,9,Missed,Home,Zara,8060.04,543,0,0
Other,38,Glasgow,798.91,144.89,166.74,2,Ongoing,Beauty,Argos,6561.32,770,0,0
Female,41,Liverpool,118.2,358.85,244.38,2,Missed,Sports,Zara,6387.81,305,0,1
Male,63,Manchester,431.93,81.12,92.33,9,Paid,Electronics,Argos,2037.66,498,2,0
Other,37,London,1711.12,350.68,202.63,2,Missed,Fashion,Amazon,6414.07,375,0,0
Female,36,London,1514.09,420.07,102.32,9,Missed,Sports,Asda,8040.17,576,3,0
Female,53,London,1107.92,86.8,220.43,2,Ongoing,Electronics,Currys,1578.9,474,0,0
Other,26,Manchester,342.4,211.65,138.02,11,Missed,Electronics,Zara,3468.82,312,2,0
Male,21,Manchester,1693.37,283.51,103.41,8,Ongoing,Fashion,Argos,3056.7,444,2,1
Other,34,Glasgow,1490.38,273.76,154.32,6,Paid,Electronics,Zara,7329.2,836,2,0
Female,42,Sheffield,1046.58,334.96,244.62,7,Ongoing,Home,Nike,8372.01,815,0,0
Other,32,Manchester,1556.55,485.66,164.48,2,Ongoing,Groceries,Argos,9022.99,484,2,0
Other,47,Glasgow,1122.4,14.21,31.48,9,Ongoing,Fashion,Zara,1650.88,757,4,0
Female,55,Liverpool,1031.45,310.23,55.96,7,Missed,Fashion,eBay,3141.77,596,3,0
Male,44,Liverpool,343.46,77.03,263.78,4,Paid,Home,Tesco,3077.55,676,2,0
Other,18,Birmingham,1407.25,89.36,89.79,1,Ongoing,Sports,eBay,2044.97,684,0,0
Male,62,Liverpool,1668.21,183.21,270.62,2,Ongoing,Electronics,Tesco,4982.7,407,1,0
Female,18,Manchester,681.99,294.85,154.23,4,Paid,Home,Zara,9354.44,662,1,0
Female,29,Birmingham,108.0,352.63,127.43,7,Paid,Fashion,Asda,8855.9,485,1,0
Female,49,Manchester,1484.21,132.9,228.92,9,Paid,Home,Nike,2980.06,778,1,0
Female,30,Sheffield,1203.13,479.11,130.05,4,Paid,Sports,Nike,7243.69,687,1,0
Female,30,Liverpool,1331.91,170.71,233.94,4,Missed,Beauty,Nike,6204.65,344,2,0
Female,23,Glasgow,502.09,385.91,31.91,6,Ongoing,Sports,Nike,5112.25,746,2,0
Other,25,Glasgow,457.23,38.87,169.64,5,Paid,Electronics,Nike,9871.36,637,1,0
Other,49,Liverpool,1014.37,327.99,202.67,6,Paid,Electronics,Argos,6729.21,577,0,0
Other,58,Leeds,1128.98,380.89,27.36,2,Missed,Groceries,Currys,8342.72,336,1,0
Female,50,London,348.63,489.15,241.36,2,Missed,Electronics,Tesco,3885.32,749,0,0
Male,55,Birmingham,1418.65,368.62,188.51,10,Ongoing,Sports,Currys,7293.35,488,0,0
Female,63,Birmingham,1607.77,480.26,90.25,2,Ongoing,Beauty,Amazon,5403.08,717,0,0
Male,19,Birmingham,1033.55,400.85,168.46,3,Ongoing,Sports,Tesco,2925.52,525,0,0
Female,39,Birmingham,432.5,216.14,56.87,4,Ongoing,Beauty,Asda,5573.42,422,1,0
Female,61,Glasgow,1182.56,264.6,92.31,7,Paid,Groceries,eBay,6492.43,731,1,0
Female,42,Liverpool,1232.34,191.91,139.09,8,Missed,Groceries,eBay,7258.67,677,1,0
Female,34,Birmingham,888.57,137.37,279.67,10,Missed,Fashion,eBay,1765.97,372,1,0
Male,34,Glasgow,343.96,345.1,42.37,11,Missed,Beauty,Nike,4422.45,477,1,0
Female,26,Birmingham,644.66,28.18,13.14,2,Paid,Beauty,eBay,8873.74,634,0,0
Male,57,Glasgow,714.97,60.78,270.03,3,Missed,Electronics,Zara,5168.52,804,1,0
Female,58,London,1012.96,358.37,108.91,2,Missed,Beauty,Asda,2834.33,655,2,0
Female,58,Birmingham,468.27,69.05,129.16,4,Ongoing,Electronics,Currys,4639.55,466,3,0
Other,28,Manchester,69.17,374.15,237.59,2,Ongoing,Sports,Zara,8672.42,526,1,0
Female,32,Manchester,1548.42,61.96,263.94,4,Paid,Fashion,eBay,3412.97,466,0,0
Other,27,Sheffield,558.68,67.81,263.28,10,Paid,Electronics,Argos,3021.64,498,2,0
Other,64,London,219.18,299.58,281.91,8,Ongoing,Sports,Amazon,9540.9,379,3,0
Male,36,London,280.43,96.57,118.5,11,Paid,Sports,Nike,6061.62,816,0,1
Other,18,Glasgow,762.73,310.29,58.64,11,Ongoing,Beauty,Zara,7906.95,775,0,0
Other,35,Sheffield,1221.1,385.71,139.61,1,Missed,Beauty,Nike,7131.84,596,1,0
Male,28,London,362.49,251.13,131.41,8,Ongoing,Electronics,Amazon,9681.61,803,1,0
Female,38,Manchester,1600.47,214.52,69.47,7,Paid,Groceries,Asda,2458.0,558,1,0
Female,63,Leeds,1654.5,392.93,278.67,7,Missed,Beauty,Nike,3680.23,818,0,0
Female,33,Manchester,1989.54,403.84,80.47,11,Missed,Fashion,Zara,6074.91,797,1,0
Female,58,Birmingham,1853.84,123.44,180.46,4,Missed,Beauty,Zara,1945.07,539,1,0
Male,26,Sheffield,1817.59,150.75,70.52,10,Paid,Home,Asda,7566.47,442,0,0
Male,25,Manchester,1361.28,245.7,231.57,2,Ongoing,Home,Currys,3628.28,374,1,0
Male,58,London,1440.44,291.24,182.56,7,Paid,Electronics,Currys,4245.77,357,0,0
Male,29,Manchester,1061.93,153.34,217.64,8,Ongoing,Sports,Argos,1407.3,610,0,0
Female,51,Leeds,1151.98,210.89,281.78,2,Paid,Beauty,Currys,7171.46,652,1,0
Male,56,Liverpool,1983.89,132.85,12.94,5,Ongoing,Sports,Currys,7119.6,591,1,0
Male,63,London,1726.32,274.19,127.36,8,Missed,Home,Nike,8899.94,691,0,0
Other,43,Birmingham,1110.77,460.69,279.92,5,Missed,Beauty,Currys,5641.35,788,2,0
Female,27,Birmingham,1586.3,395.19,160.21,6,Ongoing,Fashion,eBay,5596.96,384,1,0
Male,53,Leeds,942.63,476.5,254.82,9,Missed,Home,Currys,3784.76,633,1,0
Female,30,Manchester,1399.29,212.08,261.33,7,Paid,Home,Currys,5989.87,738,0,0
Other,19,Leeds,842.64,426.1,106.58,5,Missed,Sports,Tesco,3097.89,443,4,0
Female,19,Glasgow,1285.8,133.82,161.37,6,Paid,Groceries,Nike,9179.41,361,4,0
Other,29,Leeds,562.62,427.19,293.66,2,Paid,Home,Currys,9728.05,799,1,0
Other,42,Leeds,1474.89,336.09,183.12,1,Missed,Electronics,Currys,8956.06,741,2,0
Male,52,Birmingham,1234.56,498.55,182.95,1,Paid,Fashion,Argos,1834.07,606,0,0
Male,19,Manchester,713.08,125.29,236.32,2,Missed,Groceries,Argos,4554.46,484,2,0
Female,40,London,436.16,306.89,241.05,11,Ongoing,Sports,Asda,1262.41,815,0,0
Male,45,Manchester,1998.08,44.08,297.1,4,Ongoing,Electronics,Asda,5017.83,697,1,0
Female,42,Sheffield,1655.4,81.13,213.15,9,Paid,Electronics,eBay,5416.77,633,1,0
Other,60,Liverpool,756.1,298.62,79.74,4,Paid,Sports,Argos,5321.52,367,2,0
Other,19,Liverpool,575.18,476.67,29.44,11,Paid,Fashion,eBay,4664.68,331,1,1
Female,42,Liverpool,1839.01,283.06,104.75,8,Paid,Groceries,Argos,6160.42,515,0,0
Male,32,Leeds,271.47,40.42,169.99,11,Paid,Fashion,Currys,3610.6,742,2,0
Male,36,Sheffield,1054.27,254.08,277.26,7,Ongoing,Fashion,Amazon,3200.76,424,0,0
Other,51,Liverpool,747.91,26.62,130.57,1,Paid,Beauty,Tesco,7648.08,393,1,0
Other,25,Glasgow,1523.06,259.05,204.64,9,Paid,Home,Nike,7226.17,351,0,0
Other,44,Glasgow,1437.13,11.93,261.48,9,Missed,Sports,Currys,9892.16,476,1,0
Male,41,Birmingham,1175.9,146.28,257.58,8,Ongoing,Groceries,eBay,9388.21,465,0,0
Male,28,London,65.76,148.55,263.35,5,Paid,Beauty,Currys,2972.03,659,1,0
Female,26,Liverpool,296.81,361.93,237.74,4,Ongoing,Beauty,Argos,6505.92,382,3,0
Male,21,Liverpool,1881.68,42.41,248.92,9,Ongoing,Home,Currys,1569.51,397,1,0
Female,61,Liverpool,1467.71,55.35,176.35,8,Missed,Home,Nike,4928.35,793,2,0
Female,34,Leeds,1756.41,457.98,47.69,9,Ongoing,Sports,Amazon,2350.41,512,1,0
Other,62,Birmingham,393.3,336.79,64.93,1,Ongoing,Home,Currys,9395.43,482,3,0
Female,46,London,1175.62,426.95,45.74,7,Ongoing,Electronics,Amazon,3377.47,778,1,0
Other,56,Birmingham,865.57,71.82,178.36,8,Missed,Beauty,Currys,5719.88,482,0,0
Male,37,Glasgow,1334.54,327.46,215.12,5,Paid,Electronics,eBay,7340.89,628,3,0
Male,59,Leeds,1026.3,473.11,83.63,2,Ongoing,Beauty,Currys,7594.26,761,0,0
Male,44,Liverpool,1665.66,20.74,200.53,9,Paid,Home,Zara,9353.36,704,1,0
Other,39,Sheffield,819.24,45.45,298.29,5,Paid,Fashion,Nike,6607.95,622,0,0
Male,25,Leeds,1148.71,252.15,140.35,1,Missed,Beauty,Asda,2797.89,659,0,0
Male,27,London,1488.49,445.44,245.01,6,Paid,Beauty,Argos,9260.64,818,1,1
Male,29,London,1612.25,293.46,210.5,2,Missed,Groceries,Nike,2896.0,387,1,0
Other,33,London,133.85,72.67,129.46,10,Paid,Groceries,eBay,2264.91,620,3,0
Other,18,London,1683.15,454.95,211.96,9,Missed,Fashion,Nike,2646.15,772,0,0
Female,23,Liverpool,775.35,309.5,55.73,8,Paid,Groceries,Argos,4310.47,496,2,0
Other,24,Manchester,1020.47,226.17,216.04,9,Ongoing,Beauty,eBay,7785.82,329,2,0
Male,34,London,467.99,137.64,212.12,3,Missed,Electronics,Asda,8700.79,844,1,0
Other,45,London,475.55,246.47,90.39,5,Paid,Electronics,Zara,3555.92,745,0,0
Female,19,Manchester,1302.13,221.14,44.88,3,Ongoing,Sports,Argos,9042.28,755,0,0
Other,62,Leeds,1613.58,50.08,267.95,6,Ongoing,Sports,eBay,7872.88,569,2,0
Female,42,Liverpool,1045.62,371.94,229.43,5,Ongoing,Home,Amazon,8225.3,560,1,0
Female,37,Leeds,1098.11,410.94,184.6,5,Missed,Electronics,Argos,2269.92,383,1,0
Other,59,Manchester,175.94,400.92,23.74,10,Paid,Fashion,Tesco,3644.7,742,0,0
Male,49,Manchester,365.21,177.88,246.69,11,Ongoing,Groceries,Asda,3644.41,335,0,0
Other,63,Glasgow,1869.76,106.45,236.46,8,Missed,Electronics,Currys,6261.76,422,1,0
Other,45,Liverpool,1384.83,199.0,134.41,6,Paid,Beauty,Tesco,7576.1,700,0,0
Other,23,Manchester,1418.5,90.64,118.44,10,Ongoing,Beauty,Currys,8393.06,643,0,0
Male,61,Glasgow,1846.78,141.22,200.64,7,Missed,Fashion,Tesco,4695.6,774,1,0
Female,36,Glasgow,1734.68,473.88,85.07,5,Paid,Home,eBay,9966.92,311,2,0
Other,38,Glasgow,1783.03,254.48,166.53,5,Ongoing,Beauty,Asda,5984.47,483,1,0
Female,27,Leeds,1113.38,217.92,114.62,6,Ongoing,Electronics,Tesco,2118.53,503,0,0
Male,20,Birmingham,104.74,69.08,239.64,10,Ongoing,Groceries,Amazon,1572.21,808,0,0
Other,60,Manchester,783.99,405.88,137.32,9,Missed,Beauty,Amazon,8822.34,367,1,0
Other,39,Glasgow,1454.94,401.17,174.2,3,Ongoing,Electronics,Asda,5319.29,709,0,0
Female,59,Liverpool,613.97,88.13,144.89,9,Paid,Sports,Currys,3073.94,338,2,0
Male,49,Leeds,1002.17,353.98,157.7,7,Missed,Sports,Currys,1405.51,589,1,0
Female,28,Birmingham,1143.69,472.83,37.11,9,Paid,Home,Amazon,5250.22,616,0,0
Female,37,Birmingham,1721.55,382.43,178.62,3,Paid,Home,Currys,9393.43,545,0,0
Female,61,Manchester,1466.1,353.8,153.92,4,Ongoing,Beauty,Amazon,8451.03,600,0,0
Female,46,Birmingham,196.35,84.1,58.57,5,Paid,Sports,Nike,2424.88,624,1,0
Male,22,Manchester,66.41,292.23,108.43,6,Missed,Sports,Argos,7450.66,458,3,0
Female,29,Manchester,1413.87,151.82,182.11,1,Paid,Beauty,Tesco,5135.05,306,3,0
Male,29,Birmingham,355.39,220.93,86.38,11,Ongoing,Sports,Tesco,5041.19,814,4,0
Male,41,Manchester,534.06,350.89,255.23,8,Ongoing,Electronics,eBay,6673.42,491,3,0
Other,38,Sheffield,125.29,253.36,93.41,9,Paid,Home,Asda,5954.48,605,0,0
Male,29,London,1400.5,109.43,226.32,10,Missed,Beauty,Asda,6966.12,336,3,0
Male,44,London,1134.53,376.99,32.24,1,Missed,Sports,Zara,1847.33,689,0,0
Male,49,Glasgow,1795.58,450.97,210.28,10,Missed,Beauty,Currys,9910.88,541,0,0
Other,55,Sheffield,203.2,58.39,152.4,10,Paid,Beauty,eBay,2327.49,831,0,0
Male,51,Leeds,1616.3,319.35,109.78,4,Ongoing,Fashion,Amazon,1881.26,530,2,0
Other,56,Birmingham,1290.07,308.72,25.06,11,Ongoing,Home,Currys,1734.47,666,2,0
Female,35,Birmingham,1927.99,364.65,255.43,6,Missed,Beauty,Amazon,3921.86,647,1,0
Other,41,London,539.33,325.9,218.62,3,Ongoing,Sports,Currys,3616.91,762,1,0
Male,18,Glasgow,1883.16,424.4,158.51,9,Missed,Groceries,eBay,2545.12,847,1,0
Female,30,Leeds,1458.16,37.63,165.11,3,Missed,Beauty,Amazon,5198.79,798,2,0
Female,23,Leeds,1603.41,114.73,70.45,1,Paid,Beauty,Currys,9630.0,517,0,0
Male,45,Birmingham,825.04,32.24,55.5,7,Ongoing,Electronics,Amazon,1678.58,516,1,0
Other,63,Birmingham,617.22,269.65,216.92,11,Paid,Sports,Amazon,2290.66,586,0,0
Male,58,Sheffield,1364.77,234.81,277.63,2,Ongoing,Electronics,Argos,3292.57,364,0,0
Other,52,Sheffield,468.03,55.96,13.45,1,Missed,Fashion,Zara,5432.04,613,0,0
Female,52,Manchester,1924.71,288.44,99.61,11,Missed,Beauty,Nike,4728.99,543,0,0
Female,22,Glasgow,562.8,158.31,250.31,2,Missed,Fashion,Currys,5999.8,330,1,0
Female,39,Manchester,667.03,423.54,43.96,2,Paid,Fashion,Zara,9573.47,311,1,0
Other,32,Sheffield,625.72,363.41,246.9,4,Ongoing,Fashion,Asda,5313.41,481,1,0
Female,43,Leeds,1656.45,484.78,227.3,1,Paid,Fashion,eBay,7914.06,482,1,0
Female,30,Glasgow,250.72,472.06,259.25,5,Missed,Electronics,Amazon,2722.98,326,3,0
Male,38,Birmingham,949.24,218.51,117.4,10,Missed,Home,Currys,7763.73,508,2,0
Other,52,Manchester,777.05,204.37,299.76,5,Missed,Electronics,Currys,8693.21,763,0,0
Other,53,London,1819.24,164.48,209.71,8,Ongoing,Sports,Nike,1817.07,437,1,0
Male,51,Leeds,1123.94,303.47,282.81,11,Ongoing,Sports,Tesco,8371.95,478,1,0
Female,30,Birmingham,302.87,51.41,172.13,6,Missed,Home,Nike,2146.91,445,2,0
Other,24,Leeds,773.43,138.45,176.86,7,Missed,Electronics,Nike,3368.65,656,0,0
Male,29,Liverpool,132.87,78.07,116.74,10,Missed,Sports,Tesco,7534.34,516,1,0
Other,62,Birmingham,261.18,64.83,225.31,7,Paid,Sports,Argos,6282.25,741,4,0
Female,34,London,549.85,64.38,189.91,4,Missed,Home,Nike,2992.7,335,0,0
Female,26,Manchester,1931.72,411.91,76.6,11,Missed,Home,Argos,2024.32,779,0,0
Female,45,London,182.68,89.56,49.83,2,Ongoing,Beauty,Zara,1376.66,792,4,0
Male,38,Manchester,62.67,289.89,258.57,10,Missed,Sports,Asda,2142.25,779,1,0
Female,42,Glasgow,1010.95,462.06,233.44,2,Ongoing,Beauty,Currys,3988.31,673,2,0
Female,26,Leeds,1022.83,195.36,175.13,2,Ongoing,Groceries,Tesco,2091.94,306,0,0
Male,55,Glasgow,1473.51,350.94,168.24,6,Missed,Electronics,Amazon,1914.61,480,1,0
Female,28,Leeds,1046.32,330.36,44.3,10,Paid,Sports,Nike,4856.82,414,1,1
Male,28,Glasgow,813.93,321.07,82.34,5,Ongoing,Sports,Amazon,9675.64,743,1,0
Other,29,Liverpool,833.13,34.83,65.09,4,Missed,Beauty,Argos,9328.16,437,0,0
Other,50,London,1441.49,347.49,227.03,9,Ongoing,Electronics,Currys,8744.75,431,0,0
Other,22,Glasgow,1364.03,23.52,142.19,2,Paid,Sports,Argos,7207.26,357,0,0
Male,50,Sheffield,1480.34,487.43,45.46,3,Missed,Electronics,Zara,3248.67,455,0,0
Female,23,Birmingham,142.47,473.21,139.4,8,Missed,Home,Amazon,6908.87,537,2,0
Female,21,Sheffield,669.62,116.53,159.19,9,Paid,Home,Argos,9231.77,746,0,0
